gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges
0,0,0,0,-1.1585722564434118,1,0,2,1,1,1,1,1,1,0,0,3,-1.4890253862118312,-0.9741598383623014
1,0,0,0,-0.3414616083832767,1,0,2,1,1,1,1,1,1,2,0,3,-1.4756507653376665,-0.7931611869384045
1,0,0,0,-1.281138853652432,1,0,2,1,1,1,1,1,1,0,0,3,-1.4873535586025608,-0.999394908552277
1,0,1,0,1.5787484145580404,1,2,0,2,2,0,2,0,0,2,0,0,0.0089321516946344,1.060666289872291
1,0,1,0,-0.3414616083832767,1,2,1,0,2,2,0,2,2,0,1,2,1.3296759630184154,0.1152129508632745
1,1,1,0,1.415326284946013,1,0,0,2,2,0,2,0,0,1,1,0,-0.1315013674840967,0.8121384138419442
0,0,0,0,0.1079492480497974,1,0,2,1,1,1,1,1,1,0,0,0,-1.5258055936157846,-0.7354431454881275
0,1,1,0,0.6390711692888852,1,2,1,2,2,2,2,2,2,0,0,2,1.7576638309916912,1.3952850883721162
1,0,1,0,-1.281138853652432,1,0,1,0,0,0,0,0,0,0,0,2,0.1710994297938833,-0.9774744272664138
0,0,0,0,-1.281138853652432,1,0,1,0,0,2,0,0,0,0,0,0,0.2881273624428259,-0.9759276191111612
0,0,0,0,-1.281138853652432,1,0,0,0,0,0,0,0,2,0,1,2,-0.3170742321131345,-0.9839268269997524
1,0,0,0,-1.281138853652432,1,2,1,0,0,2,0,2,2,0,1,2,1.2226789960250963,-0.9635752511285026
0,0,1,1,1.4970373497520268,1,0,2,1,1,1,1,1,1,2,0,3,-1.5207901107879729,-0.4134639793426505
0,0,0,1,-1.281138853652432,1,0,0,2,2,0,2,0,0,0,1,2,-0.1632660920602384,-0.9818938791385636
1,0,0,0,-0.3414616083832767,1,0,1,0,2,2,2,0,0,0,1,2,0.7044124371512076,-0.0771657891314081
1,0,1,1,0.8842043637069257,1,2,0,0,2,0,2,2,0,1,1,2,0.1945050163236719,0.6577227654290287
1,0,1,1,0.2305158452588177,1,0,2,1,1,1,1,1,1,0,0,2,-1.5141028003508905,-0.6914033075821543
0,0,0,0,-1.281138853652432,1,0,0,0,0,0,0,0,2,0,1,2,-0.2886531627555341,-0.9835511735906198
0,0,0,0,-0.0963284139652362,1,2,0,2,0,2,0,2,2,1,1,1,0.4820593651182164,0.064234573518026
1,0,0,1,1.170193090527973,1,0,2,1,1,1,1,1,1,2,0,3,-1.5090873175230786,-0.5115758109043771
0,0,1,1,-1.281138853652432,1,0,1,0,0,0,0,0,0,0,1,3,0.1410065328270121,-0.9778721779349072
0,1,0,0,-0.9951501268313848,1,2,1,0,0,0,2,2,2,0,1,1,1.1792114781840606,-0.6068812905272886
1,1,1,0,1.619603946961047,1,2,1,0,2,2,0,2,2,2,1,0,1.3129576869257094,2.390125802052407
1,0,0,0,-0.5865948028013173,1,2,1,0,2,0,0,0,0,0,1,2,0.5271987105685232,-0.3667503730540267
1,0,1,0,0.8024932989009121,1,2,1,0,2,0,2,0,2,0,1,1,1.0287469933497058,1.240383300253264
1,0,0,0,-0.2597505435772633,1,0,1,0,2,0,0,2,0,0,1,2,0.6977251267141251,-0.0597752460144985
1,0,1,1,-0.3823171407862835,1,0,2,1,1,1,1,1,1,2,0,1,-1.5141028003508905,-0.8198546762461895
0,0,0,0,-0.2597505435772633,1,0,0,0,2,2,0,0,0,0,1,1,-0.3388079910336524,-0.386637906478701
1,1,0,0,-0.3414616083832767,1,2,1,0,2,2,0,2,2,0,1,1,1.272833824303215,0.0949939585481889
0,0,1,1,-0.4231726731892902,1,0,0,2,2,2,0,0,0,0,0,3,-0.1248140570470144,-0.379942436892394
1,0,1,1,1.33361522014,1,0,0,2,0,0,2,2,2,2,1,0,0.3315948802838617,1.1218315037828446
1,0,1,0,0.4756490396768582,1,0,0,0,2,2,2,2,0,1,1,2,0.202864154370025,0.4281101434114835
0,0,1,0,0.4347935072738514,0,1,0,2,0,0,2,0,0,0,0,0,-1.032616448880955,-0.3431284027973858
1,0,1,0,-1.281138853652432,1,0,1,0,0,0,2,2,0,0,1,2,0.6659604021379835,-0.970933638495632
1,0,1,0,-0.9134390620253712,1,2,1,0,0,2,0,2,2,0,1,2,1.1240411670781305,-0.5497819723391125
1,1,1,0,-0.0146173491592227,1,2,1,0,0,0,0,0,2,0,1,2,0.672647712575066,0.1592306915098871
0,0,0,0,-1.1994277888464184,1,0,2,1,1,1,1,1,1,0,0,2,-1.5090873175230786,-0.9824021161038607
0,0,0,0,-1.2402833212494253,1,2,0,0,0,0,2,0,0,0,1,3,-0.3521826119078172,-0.9566809062079488
0,1,1,0,1.619603946961047,1,2,1,2,2,0,0,2,2,1,1,0,1.403236377826322,2.38457938995286
0,0,0,0,-1.281138853652432,1,2,1,0,0,0,0,0,2,0,1,2,0.672647712575066,-0.970845249458189
0,0,1,0,1.129337558124966,0,1,0,2,2,0,2,0,0,2,0,0,-0.90890120579493,0.0030693596074721
1,0,1,0,1.170193090527973,1,2,1,0,2,2,2,2,2,0,1,2,1.6456513811705602,2.1436087766238887
1,0,1,0,0.679926701691892,1,0,1,0,2,0,0,2,0,0,1,1,0.6826786782306895,0.8910477270191798
0,0,0,0,-0.7500169324133442,1,2,1,0,0,2,0,0,0,0,1,2,0.5205114001314407,-0.5346453496769993
1,0,1,1,0.3939379748708447,0,1,0,0,2,2,0,0,2,1,1,1,-0.6614707196228798,-0.1028428045085986
1,1,1,0,1.006770960915946,0,1,0,0,0,0,0,2,2,0,1,2,-0.6698298576692329,0.1286922790733315
0,0,1,1,1.619603946961047,1,2,1,2,2,2,2,2,2,2,1,0,1.7376018996804437,2.738268123281012
0,0,1,1,1.2927596877369931,1,2,1,0,2,2,0,0,2,1,1,2,0.9351246472305512,1.6347530880645558
1,0,1,1,-1.281138853652432,1,0,2,1,1,1,1,1,1,1,0,3,-1.51243097274162,-0.9997263674426882
0,1,1,0,1.4561818173490202,1,2,1,2,2,0,0,0,2,1,1,1,1.0588398903165763,1.900428437358844
0,1,0,0,-1.281138853652432,1,0,1,0,0,0,0,0,0,0,1,2,0.2095514648071075,-0.9769661903011164
0,0,0,0,-1.2402833212494253,1,2,1,0,0,0,0,0,0,0,1,2,0.3566722944229208,-0.9349151057376108
0,0,1,0,1.0884820257219594,1,0,1,2,0,2,0,0,0,1,1,1,0.5472606418797703,1.041972008453097
1,0,0,0,-1.281138853652432,1,0,0,0,0,0,0,0,0,0,1,3,-0.6664862024506916,-0.9885451542061492
1,0,0,0,1.2110486229309796,1,2,1,2,2,0,2,0,2,1,0,2,1.241069099727073,1.877160023251975
1,0,1,1,0.8024932989009121,1,2,2,1,1,1,1,1,1,2,0,3,-1.3485918670331003,-0.4201594489289576
0,0,0,0,-0.7091614000103375,1,0,0,2,0,2,2,0,0,0,0,2,-0.1983744718549211,-0.5862866448030702
0,0,0,0,-1.1585722564434118,0,1,0,2,2,0,0,0,0,0,1,2,-1.0443192421458494,-0.9474884463138772
0,0,0,0,-1.281138853652432,1,0,1,0,0,2,0,2,0,0,1,2,0.6876941610585016,-0.9706463741239424
1,0,1,0,-1.1585722564434118,1,0,1,0,0,0,0,2,0,0,1,2,0.5171677449128992,-0.8725566398215764
1,0,1,1,-0.3823171407862835,1,0,1,2,0,0,2,2,2,0,1,2,1.169180512528437,0.0218962245828306
1,0,1,1,0.1896603128558109,0,1,0,2,2,2,0,0,0,0,0,0,-0.8253098253313994,-0.3681204031343932
1,0,0,0,-0.8317279972193578,1,0,1,0,0,0,0,2,0,0,1,2,0.5539479523168529,-0.6053565796313969
0,0,0,0,-1.1585722564434118,1,0,1,0,0,0,0,0,0,0,0,2,0.1844740506680484,-0.8842239927640521
1,0,1,0,-0.137183946368243,1,2,1,0,2,2,0,0,0,0,1,2,0.6993969543233957,0.0700461527299031
0,0,0,0,0.2713713776618244,1,0,0,0,2,0,0,2,0,1,1,1,-0.2100772651198154,-0.0253035214117297
1,1,1,0,-1.0360056592343916,1,2,1,0,0,0,0,2,2,0,1,0,1.027075165740435,-0.7236432089894875
1,0,0,0,-1.2402833212494253,1,0,0,0,0,0,0,0,0,0,0,3,-0.6765171681063155,-0.9753088958490604
1,1,0,0,-0.4231726731892902,1,2,1,0,0,0,2,2,0,0,1,0,0.856548749594833,-0.1640301156785134
0,1,0,0,0.4347935072738514,1,0,1,2,2,0,2,2,2,0,1,1,1.446703895667358,1.0248466324485164
0,0,1,1,0.4347935072738514,1,0,0,0,0,0,0,2,0,0,0,2,-0.2919968179740754,0.096143016034948
1,0,0,1,-0.4231726731892902,1,0,1,0,2,2,0,2,0,0,1,2,0.8197685421908798,-0.1238572981606712
0,0,1,1,1.619603946961047,1,0,2,1,1,1,1,1,1,2,1,3,-1.477322592946937,-0.3533152393626912
0,0,1,1,-0.0963284139652362,1,0,0,2,0,0,2,0,2,0,0,0,0.0473841867078581,-0.15832902276344
0,0,0,0,-0.954294594428378,1,2,1,0,0,0,0,2,2,0,0,2,0.9869513031179408,-0.6295530786314173
1,0,0,0,-0.790872464816351,1,0,2,1,1,1,1,1,1,1,1,2,-1.502400007085996,-0.8962449018562997
0,0,0,0,-1.281138853652432,1,0,0,0,0,0,0,0,0,0,1,3,-0.6514397539672563,-0.9883462788719024
0,0,1,1,1.170193090527973,1,2,2,1,1,1,1,1,1,2,1,3,-1.3636383155165357,-0.3226884378886928
1,0,1,1,0.6390711692888852,1,2,1,2,2,2,2,2,2,2,0,1,1.568747311144112,1.3973843280113871
1,1,1,0,1.33361522014,1,2,1,2,2,0,0,2,0,2,1,1,0.9301091644027398,1.6292950650024505
0,0,0,0,0.7616377664979054,1,0,1,0,0,0,0,2,2,1,0,1,0.7579109206478669,0.969691873084086
0,1,0,0,-0.5865948028013173,1,2,1,0,2,0,2,0,0,0,1,2,0.6876941610585016,-0.3429074302037783
0,0,0,0,-0.9951501268313848,1,0,0,0,0,0,0,0,0,0,0,3,-0.6832044785433977,-0.845200232732969
0,0,0,0,-0.8317279972193578,1,2,1,0,0,0,0,0,2,0,1,2,0.7244743684624547,-0.5368992701317957
1,0,1,0,1.619603946961047,1,2,1,2,2,2,0,0,2,2,1,2,1.1457749259986485,2.271750783656874
0,0,0,1,-0.3823171407862835,1,0,0,0,0,0,2,0,0,1,1,2,-0.5160217176163369,-0.5137192450623699
0,0,1,0,0.8024932989009121,1,2,1,0,2,2,0,2,2,0,1,2,1.34305058389258,1.477464795934743
0,1,0,0,-1.0768611916373982,0,1,0,0,0,0,0,2,2,0,1,2,-0.6848763061526685,-0.892156908874561
0,0,1,0,1.006770960915946,1,0,0,2,2,0,2,2,0,2,1,1,0.1828022230587773,0.8144586260748229
1,1,0,0,1.129337558124966,1,2,0,2,2,0,0,0,2,1,1,2,0.2296133961183546,0.9249007283598476
0,0,0,0,0.6390711692888852,1,2,2,1,1,1,1,1,1,1,0,0,-1.3552791774701825,-0.5073773316258348
0,0,1,0,0.7616377664979054,1,0,0,2,2,0,2,0,0,1,1,0,-0.1465478159675323,0.3815733151977458
0,0,0,0,-1.1585722564434118,1,0,2,1,1,1,1,1,1,0,0,0,-1.468963454900584,-0.9706242768645816
0,1,0,0,-1.2402833212494253,0,1,0,0,0,2,0,0,0,0,1,2,-1.1529880367484389,-0.973651601397004
1,0,1,0,0.0262381832437839,1,0,0,0,0,0,0,0,0,0,1,1,-0.6798608233248566,-0.3620215595508264
0,0,0,1,0.0670937156467907,1,2,1,2,2,2,2,2,2,2,1,1,1.7141963131506557,0.7359028690473596
1,0,0,0,0.5165045720798649,1,2,1,0,2,0,0,2,2,0,1,1,1.2026170647138488,1.0864095970275638
1,0,1,0,1.129337558124966,1,2,1,0,2,2,0,2,0,0,1,2,1.0320906485682468,1.5296364252854715
1,0,1,1,0.8024932989009121,1,2,2,1,1,1,1,1,1,2,0,3,-1.3402327289867473,-0.4652157607655253
1,0,0,0,-1.2402833212494253,1,0,2,1,1,1,1,1,1,0,0,3,-1.4756507653376665,-0.9888766130965604
0,1,0,0,-1.281138853652432,1,2,1,0,0,0,0,0,0,0,1,2,0.3115329489726146,-0.9756182574801108
1,1,1,0,-1.2402833212494253,1,2,1,0,0,0,0,2,0,0,1,3,0.7345053341180783,-0.9393124603504
0,0,0,0,1.170193090527973,1,2,1,2,2,2,2,2,2,1,1,2,1.796115866004915,2.246825075097948
1,0,1,1,1.0884820257219594,1,0,0,2,2,2,2,2,2,2,1,2,0.7311616788995373,1.2835171505254468
0,0,0,0,-0.137183946368243,1,0,0,2,0,2,2,0,0,1,0,1,-0.2301391964310628,-0.2418566631470721
1,1,0,0,-0.5457392703983105,1,2,1,0,2,0,0,2,0,0,1,2,0.779644679568385,-0.2236043269150932
0,0,0,0,0.1488047804528042,1,0,1,0,0,2,2,0,2,0,1,2,0.7579109206478669,0.351940890394981
0,0,1,0,1.5787484145580404,1,2,0,2,2,2,2,2,2,2,0,2,0.8431741287206679,1.7806612916235829
1,0,1,1,-1.281138853652432,1,0,1,0,0,0,0,2,2,0,0,3,0.8114094041445267,-0.9690111769312468
1,0,1,1,1.0884820257219594,1,0,0,0,2,2,2,2,2,1,0,1,0.3967961570454155,0.9988602554402752
1,0,0,0,-0.4231726731892902,1,0,2,1,1,1,1,1,1,1,0,1,-1.490697213821102,-0.8019558961639827
0,0,0,0,-0.5048837379953037,1,0,1,2,0,2,0,2,0,0,1,0,0.8197685421908798,-0.1814648533141444
1,1,0,0,-1.281138853652432,0,1,0,0,0,2,0,0,2,0,1,2,-0.8436999290333763,-0.9908874636983884
0,1,1,0,0.0670937156467907,1,2,1,0,2,2,0,0,2,0,1,2,0.9819358202901286,0.4135701467521107
0,0,0,0,0.1488047804528042,1,0,0,2,2,2,2,2,2,1,0,0,0.7010687819326662,0.318993876688104
1,0,0,0,-1.1994277888464184,1,0,0,0,0,0,2,2,2,0,1,2,0.1493656708733652,-0.9238443787978754
1,0,0,0,-0.790872464816351,1,0,0,0,0,0,2,0,0,0,1,3,-0.4792415102123836,-0.738492567279911
0,1,0,0,-0.6683058676073308,1,0,1,0,0,0,2,2,2,0,1,2,0.9886231307272112,-0.3405430234521781
1,0,1,1,0.9250598961099324,1,0,0,2,0,0,0,0,2,1,0,1,-0.181656195762215,0.3868103656662432
0,0,0,0,-1.2402833212494253,0,1,0,0,0,0,0,0,2,0,1,2,-1.0092108623511664,-0.98089950246733
1,0,0,0,-1.2402833212494253,1,0,0,0,0,0,0,0,0,0,1,2,-0.6597988920136093,-0.9648789894307868
1,1,1,0,-0.3414616083832767,1,2,1,2,0,0,0,0,0,0,1,2,0.4670129166347809,-0.2251732323297064
1,0,1,1,-0.0963284139652362,1,2,1,0,2,0,2,0,0,0,1,0,0.6241647119062183,0.1274769298084903
0,0,0,0,-0.5865948028013173,1,2,0,0,0,0,0,0,0,0,1,2,-0.4876006482587366,-0.6047820508880174
1,0,0,0,-0.9134390620253712,0,1,0,0,2,0,2,0,0,0,0,2,-0.9741024825564836,-0.8361403563950618
1,0,1,1,1.4561818173490202,0,1,0,2,2,2,2,0,2,2,1,3,-0.2836376799277223,0.7365878840875427
0,0,0,1,-0.9951501268313848,0,1,0,2,0,0,0,0,2,0,1,2,-0.8821519640466002,-0.8622151224407458
1,0,0,1,-1.281138853652432,1,2,1,0,0,0,0,0,0,0,1,2,0.3165484318004261,-0.9755519657020286
1,0,1,1,-1.1994277888464184,1,0,0,0,0,2,0,0,0,0,1,2,-0.4926161310865484,-0.934097507141263
1,0,1,0,-1.1585722564434118,1,2,1,0,0,0,0,0,0,0,1,2,0.3265793974560501,-0.8752083109448663
1,0,1,1,-0.0146173491592227,1,0,1,2,2,0,0,0,2,1,1,2,0.8665797152504565,0.327965363988568
1,0,1,0,1.33361522014,1,2,1,0,2,0,0,2,0,0,1,0,0.9016880950451392,1.617119475094678
1,1,1,0,-0.627450335204324,1,2,1,0,0,0,0,2,2,0,1,2,1.0003259239921052,-0.3172525120859484
1,0,0,0,-1.281138853652432,1,0,2,1,1,1,1,1,1,2,0,3,-1.48568173099329,-0.9993728112929164
0,0,0,0,-0.7500169324133442,1,0,0,2,0,0,0,0,0,0,0,0,-0.4942879586958189,-0.6948504800424312
0,0,1,1,-0.2188950111742565,1,0,1,2,0,0,0,0,0,0,0,3,0.3182202594096971,-0.1367400003679881
0,0,0,0,-1.1994277888464184,1,0,1,0,0,0,0,2,0,0,1,2,0.485403020336758,-0.9002887003193167
0,0,1,0,-0.5048837379953037,1,0,1,0,0,2,2,0,0,0,1,3,0.5389015038334173,-0.2643074786575933
0,0,0,0,1.0476264933189527,1,2,0,2,2,2,2,0,0,1,1,1,0.2078796371978365,0.8916001585031985
0,0,1,0,-1.281138853652432,1,0,1,0,0,0,0,2,0,0,1,0,0.483731192727487,-0.9733422397659536
1,0,0,0,-0.0554728815622295,1,0,1,0,2,0,2,0,0,0,1,2,0.4536382957606163,0.0677922322751067
1,0,0,0,-0.5457392703983105,1,0,0,0,0,0,0,0,0,0,1,0,-0.6648143748414211,-0.6257523500213684
1,0,0,1,-1.1585722564434118,1,0,0,2,0,0,0,0,0,0,1,2,-0.5176935452256076,-0.9269158978490196
1,0,0,0,0.4756490396768582,1,0,2,1,1,1,1,1,1,2,0,1,-1.4873535586025608,-0.6082071260889336
0,0,0,0,-1.281138853652432,1,2,1,0,0,0,0,0,2,0,1,3,0.6876941610585016,-0.9706463741239424
1,0,1,1,-0.5457392703983105,1,2,1,0,0,2,2,2,2,0,0,2,1.2845366175681088,-0.1189075120638634
0,1,0,0,-0.464028205592297,1,2,1,0,0,0,0,2,2,0,1,2,0.9819358202901286,-0.1361212771058871
1,0,0,1,1.006770960915946,1,2,0,2,2,2,2,2,2,2,0,3,0.8247840250186913,1.2067733687655648
0,0,1,1,-0.30060607598027,0,1,0,2,2,2,0,2,2,0,1,1,-0.2100772651198154,-0.3443216548028662
1,0,0,1,-1.1994277888464184,1,0,1,0,0,0,0,0,0,0,0,2,0.1593966365289892,-0.9111384546654446
1,1,0,0,0.679926701691892,1,2,1,0,0,0,0,2,2,0,1,2,1.0471370970516825,1.076797289205638
1,0,1,0,0.8024932989009121,1,0,0,2,2,0,0,2,2,1,1,3,0.3516568115951092,0.699906433548699
0,0,1,0,-0.5865948028013173,1,0,1,0,0,2,0,2,2,0,1,1,1.0387779590053294,-0.2369952660877073
0,0,0,0,1.4970373497520268,1,2,0,2,0,2,2,2,2,2,1,1,0.68435050583996,1.5979169567101863
0,0,1,1,-0.8317279972193578,1,0,2,1,1,1,1,1,1,0,0,0,-1.5207901107879729,-0.9208612487841744
1,0,1,1,1.415326284946013,1,2,1,0,2,2,0,0,0,1,0,2,0.7528954378200554,1.6073745837165876
0,0,0,0,-0.5457392703983105,1,2,1,2,2,0,0,0,2,0,1,2,1.0120287172569995,-0.2176601641470517
1,0,0,0,-1.117716724040405,1,0,1,0,0,2,0,2,2,0,0,0,1.057168062707306,-0.7907304884087221
0,0,0,1,-0.7091614000103375,1,0,1,0,0,0,0,0,0,0,0,0,0.1376628776084711,-0.5687635181299961
0,0,0,0,0.5982156368858784,1,2,1,0,2,2,0,2,2,0,1,2,1.3881899293428868,1.2578622324076167
0,0,0,0,0.7207822340948987,1,0,1,0,0,2,2,0,2,2,1,0,0.8297995078465034,0.893942467995438
1,0,0,0,-1.2402833212494253,1,0,0,0,0,0,0,0,0,0,0,3,-0.6363933054838207,-0.9726130302070488
1,0,0,0,1.4561818173490202,1,2,1,0,2,2,2,2,2,1,0,2,1.4567348613229816,2.163231142936234
1,0,1,1,-1.2402833212494253,1,0,1,0,0,0,0,2,2,0,1,0,0.8247840250186913,-0.9264076608837224
0,1,0,0,-0.9951501268313848,1,2,1,0,2,2,0,2,2,0,1,2,1.3580970323760155,-0.6417949603172723
0,0,1,0,0.9250598961099324,1,2,1,0,0,2,0,0,0,0,1,2,0.4302327092308277,0.9618473460110202
0,0,0,0,-0.954294594428378,1,2,1,0,0,0,0,2,2,0,1,2,0.9986540963828348,-0.615123568268848
0,1,0,0,-1.281138853652432,1,0,1,0,0,0,0,2,0,0,0,2,0.4536382957606163,-0.9737399904344471
1,0,1,1,0.8024932989009121,1,2,1,0,2,0,2,0,2,0,1,0,0.9484992681047164,1.0385469332521808
1,0,1,0,0.1079492480497974,1,2,1,0,0,0,0,0,0,0,1,2,0.3449695011580267,0.1301286009317802
1,0,0,0,-1.0360056592343916,1,0,2,1,1,1,1,1,1,2,0,3,-1.5191182831787022,-0.935334953665465
1,0,1,1,1.619603946961047,1,2,0,2,2,2,2,2,0,2,1,0,0.5338860210056052,1.522808372143
1,0,0,0,-1.1585722564434118,1,0,0,0,0,0,0,0,2,0,1,3,-0.3204178873316757,-0.9030066632206888
0,0,1,0,0.4347935072738514,1,2,1,0,2,0,0,0,0,0,0,2,0.5205114001314407,0.4937169064535481
1,0,0,0,-1.117716724040405,1,0,2,1,1,1,1,1,1,0,0,3,-1.4890253862118312,-0.9674201742572728
1,0,0,0,0.1079492480497974,1,2,1,0,0,0,0,0,0,0,0,1,0.3499849839858382,0.1565790203865972
1,0,1,1,-0.30060607598027,1,0,1,0,0,0,2,2,0,0,0,2,0.7027406095419372,-0.036551026426351
0,0,1,0,0.2713713776618244,0,1,0,2,0,2,0,2,2,0,0,2,-0.3003559560204284,-0.0430476206784114
0,0,0,0,-1.1994277888464184,1,0,1,0,2,0,0,2,2,0,1,2,1.0103568896477289,-0.8725566398215764
1,0,1,0,1.5378928821550335,1,2,1,2,2,2,2,2,2,1,0,1,1.6974780370579494,2.513384314766667
0,0,1,0,-1.281138853652432,1,0,1,0,0,0,0,2,0,0,0,2,0.4653410890255104,-0.973585309618922
1,0,0,0,-0.9134390620253712,1,2,1,0,2,0,0,0,0,0,0,2,0.500449468820193,-0.6560697898643163
0,0,1,1,-0.3823171407862835,1,2,2,1,1,1,1,1,1,2,0,3,-1.3719974535628885,-0.7319075839904076
1,0,1,1,1.619603946961047,1,0,2,1,1,1,1,1,1,2,0,2,-1.4823380757747489,-0.3753020124266367
1,0,1,0,-0.9951501268313848,1,2,1,0,0,0,0,0,2,0,1,0,0.694381471495584,-0.7169698366625411
0,0,1,1,1.4561818173490202,1,2,1,0,0,0,0,2,0,1,1,2,0.6057746082042417,1.504401355095496
0,0,1,1,0.5165045720798649,1,2,0,2,2,2,2,2,0,0,0,3,0.5489324694890408,0.5565615120755187
0,0,0,0,0.3939379748708447,1,0,0,0,0,2,2,0,2,2,0,1,0.0540714971449407,0.2125734756067356
0,0,1,1,-0.0963284139652362,1,0,2,1,1,1,1,1,1,1,0,0,-1.5157746279601612,-0.7394869439511447
1,0,0,0,-1.281138853652432,1,0,2,1,1,1,1,1,1,0,1,3,-1.4973845242581842,-0.9995274921084416
1,0,0,1,-0.9951501268313848,0,1,0,2,0,0,2,0,2,2,1,3,-0.6798608233248566,-0.8566245158224762
1,0,0,0,-0.464028205592297,1,2,1,0,2,0,0,0,0,0,1,2,0.5840408492837236,-0.1895524502401787
0,1,1,0,1.5378928821550335,1,0,2,1,1,1,1,1,1,2,1,1,-1.5157746279601612,-0.3622646294037946
0,0,1,0,0.0670937156467907,1,2,1,0,0,0,0,2,2,0,1,2,1.0956200977205302,0.4091506948799608
1,0,0,1,-1.281138853652432,1,2,1,0,0,2,0,2,2,0,1,2,1.1658368573098956,-0.964326557946768
1,0,0,0,-0.0146173491592227,1,0,1,0,0,0,2,2,2,0,1,2,1.0471370970516825,0.3984777186087189
1,0,1,1,1.619603946961047,1,2,2,1,1,1,1,1,1,2,1,1,-1.3302017633311234,-0.2169751491068685
1,0,0,0,-1.2402833212494253,1,0,0,0,0,0,0,0,0,0,0,0,-0.6681580300599623,-0.9593325773312386
0,1,0,0,1.2927596877369931,1,0,0,2,2,0,2,2,0,2,1,1,0.1777867402309658,0.9719457935388828
0,0,0,0,0.8842043637069257,1,2,1,2,0,2,0,2,2,1,1,0,1.3062703764886268,1.4837404175931956
0,0,1,0,-0.5457392703983105,1,2,1,0,0,0,0,2,0,0,1,2,0.7345053341180783,-0.3170315394923409
0,0,1,1,1.0476264933189527,0,1,0,2,0,2,2,2,2,2,0,3,-0.1716252301065914,0.5933534489111663
0,0,1,1,1.4561818173490202,1,2,1,0,2,0,2,0,0,1,1,0,0.6275083671247598,1.5254379460069292
1,0,0,0,-1.0360056592343916,1,2,1,0,0,0,0,0,2,0,1,3,0.6793350230121485,-0.7421165178150738
0,1,0,0,-1.2402833212494253,1,0,1,0,0,0,0,0,0,0,1,0,0.1777867402309658,-0.9571670459138854
0,0,0,0,-1.1994277888464184,1,0,2,1,1,1,1,1,1,0,0,3,-1.502400007085996,-0.9827777695129936
0,0,1,1,1.4970373497520268,1,2,1,2,0,2,0,0,0,1,0,0,0.6542576088730894,1.5763500315740957
0,1,0,1,-1.281138853652432,1,0,1,0,0,0,0,0,0,0,1,2,0.2045359819792955,-0.9770324820791988
1,0,0,0,-0.4231726731892902,1,2,1,2,0,0,0,2,2,0,1,0,1.2193353408065548,0.0156206029243777
1,0,1,0,0.5573601044828717,1,0,0,2,2,2,2,0,0,2,0,3,0.0256504277873405,0.3382626868506773
0,0,0,0,-1.281138853652432,1,0,2,1,1,1,1,1,1,0,1,3,-1.5157746279601612,-0.9997705619614096
1,1,1,0,-1.281138853652432,1,2,1,0,0,0,0,0,0,0,0,2,0.3148766041911556,-0.9755740629613892
0,0,1,1,1.4561818173490202,1,0,2,1,1,1,1,1,1,2,1,0,-1.5224619383972433,-0.437130144118013
1,0,0,0,-1.281138853652432,1,2,1,0,0,0,0,2,0,0,1,3,0.660944919310172,-0.9709999302737142
1,0,1,1,0.7616377664979054,1,2,2,1,1,1,1,1,1,2,1,3,-1.3352172461589351,-0.4682430852979479
1,0,1,1,-0.790872464816351,1,0,1,2,0,0,0,0,2,0,0,2,0.6408829879989243,-0.5243480268148902
0,0,1,1,1.619603946961047,1,2,1,2,2,2,2,2,2,2,1,0,1.702493519885761,2.737737789056353
0,0,0,0,-1.1994277888464184,1,2,0,0,0,0,2,2,0,0,1,2,-0.0428945041927545,-0.9396218219814504
1,0,1,0,0.8024932989009121,1,0,1,2,0,0,0,2,0,0,0,2,0.6425548156081948,0.9134543480109794
0,0,0,0,-1.2402833212494253,1,0,1,0,2,0,0,2,0,0,1,0,0.7445362997737024,-0.9272031622207092
0,0,1,1,-0.8317279972193578,0,1,0,2,0,0,2,0,0,1,0,1,-1.0610375182385554,-0.8118554683575984
1,0,0,1,-0.627450335204324,1,0,0,0,0,0,0,0,0,1,0,3,-0.6781889957155859,-0.7072691398031722
1,0,0,0,-0.5865948028013173,1,0,0,0,0,2,2,0,0,0,0,1,-0.3237615425502168,-0.5407883877792876
1,0,1,0,1.2110486229309796,1,0,0,0,2,2,2,0,0,2,1,1,-0.1582506092324266,0.6502980862838169
1,0,1,0,-0.8725835296223645,1,2,1,0,0,0,0,0,0,0,1,2,0.3366103631116737,-0.6434964492880499
0,0,1,1,-0.627450335204324,1,2,1,0,0,0,0,0,2,0,1,2,0.6876941610585016,-0.3668829566101912
0,0,0,0,-0.0963284139652362,1,0,0,2,2,2,2,2,2,1,0,0,0.68435050583996,0.109887511357334
1,0,0,0,-1.281138853652432,1,0,2,1,1,1,1,1,1,0,0,3,-1.5007281794767255,-0.999571686627163
1,0,1,0,-0.464028205592297,1,2,1,0,2,2,2,2,2,0,1,2,1.548685379832865,0.0156206029243777
0,0,0,0,0.1488047804528042,1,2,1,0,2,0,0,2,2,0,1,2,1.1457749259986485,0.5894864285230351
1,0,0,0,0.0670937156467907,1,2,1,0,2,2,0,2,2,0,1,2,1.3865181017336157,0.5601633653513209
